full_name,f_name,affiliation,paper_title,paper_url,year
Thomas Chehire,thomas,CSF/RCC / 268,Efficiency of Production Systems When Coupled with an Assumption Based Truth Maintenance System,1991/aaai91-042.php,1991
Thomson-,thomson-,CSF/RCC / 268,Efficiency of Production Systems When Coupled with an Assumption Based Truth Maintenance System,1991/aaai91-042.php,1991
Xueming Huang,xueming,University of Saskatchewan,Using Attention in Belief Revision,1991/aaai91-043.php,1991
Gordon I. McCalla,gordon,University of Saskatchewan,Using Attention in Belief Revision,1991/aaai91-043.php,1991
Eric Neufeld,eric,University of Saskatchewan,Using Attention in Belief Revision,1991/aaai91-043.php,1991
John W. Collins,john,University of Illinois,CATMS: An ATMS Which Avoids Label Explosions,1991/aaai91-044.php,1991
Dennis DeCoste,dennis,Northwestern University,CATMS: An ATMS Which Avoids Label Explosions,1991/aaai91-044.php,1991
Charles J. Petrie Jr.,charles,Microelectronics and Computer Technology Corporation,Context Maintenance,1991/aaai91-045.php,1991
Tetsuya Higuchi,tetsuya,Electrotechnical Laboratory,IXM2: A Parallel Associative Processor for Knowledge Processing,1991/aaai91-046.php,1991
Hiroaki Kitano,hiroaki,Carnegie Mellon University,IXM2: A Parallel Associative Processor for Knowledge Processing,1991/aaai91-046.php,1991
Tatsumi Furuya,tatsumi,Electrotechnical Laboratory,IXM2: A Parallel Associative Processor for Knowledge Processing,1991/aaai91-046.php,1991
Ken-ichi Handa,ken-ichi,Electrotechnical Laboratory,IXM2: A Parallel Associative Processor for Knowledge Processing,1991/aaai91-046.php,1991
Akio Kokubu,akio,Electrotechnical Laboratory,IXM2: A Parallel Associative Processor for Knowledge Processing,1991/aaai91-046.php,1991
Naoto Takahashi,naoto,University of Tsukuba,IXM2: A Parallel Associative Processor for Knowledge Processing,1991/aaai91-046.php,1991
Steve Kuo,steve,University of Southern California,Implementation of Multiple Rule Firing Production Systems on Hypercube,1991/aaai91-047.php,1991
Dan Moldovan,dan,University of Southern California,Implementation of Multiple Rule Firing Production Systems on Hypercube,1991/aaai91-047.php,1991
Daniel E. Neiman,daniel,University of Massachusetts,Control Issues in Parallel Rule-Firing Production Systems,1991/aaai91-048.php,1991
Ian Green,ian,University of Cambridge,Using Abstraction to Automate Program Improvement by Transformation,1991/aaai91-049.php,1991
Pedro Meseguer,pedro,C.S.I.C.,Verification of Multi-Level Rule-Based Expert Systems,1991/aaai91-050.php,1991
Rose F. Gamble,rose,Washington University,Formal Verification of Pure Production System Programs,1991/aaai91-051.php,1991
Gruia-Catalin Roman,gruia-catalin,Washington University,Formal Verification of Pure Production System Programs,1991/aaai91-051.php,1991
William E. Ball,william,Washington University,Formal Verification of Pure Production System Programs,1991/aaai91-051.php,1991
Jeffrey C. Schlimmer,jeffrey,Carnegie Mellon University,Learning Meta Knowledge for Database Checking,1991/aaai91-052.php,1991
Munindar P. Singh,munindar,University of Texas,A Logic of Situated Know-How,1991/aaai91-053.php,1991
Fangzhen Lin,fangzhen,Stanford University,Provably Correct Theories of Action (Preliminary Report),1991/aaai91-054.php,1991
Yoav Shoham,yoav,Stanford University,Provably Correct Theories of Action (Preliminary Report),1991/aaai91-054.php,1991
Antony Galton,antony,University of Exeter,A Critique of Yoav Shoham’s Theory of Causal Reasoning,1991/aaai91-055.php,1991
Keiji Kanazawa,keiji,Brown University,A Logic and Time Nets for Probabilistic Inference,1991/aaai91-056.php,1991
Wolfgang Nejdl,wolfgang,Technical University of Vienna,The P-Systems: A Systematic Classification of Logics of Nonmonotonicity,1991/aaai91-057.php,1991
Piotr Rychlik,piotr,Polish Academy of Sciences,Some Variations on Default Logic,1991/aaai91-058.php,1991
Rachel Ben-Eliyahu,rachel,"University of California, Los Angeles","Default Logic, Propositional Logic, and Constraints",1991/aaai91-059.php,1991
Rina Dechter,rina,"University of California, Irvine","Default Logic, Propositional Logic, and Constraints",1991/aaai91-059.php,1991
Michael Gelfond,michael,University of Texas at El Paso,Strong Introspection,1991/aaai91-060.php,1991
Fahiem Bacchus,fahiem,University of Waterloo,Default Reasoning From Statistics,1991/aaai91-061.php,1991
Moisés Goldszmidt,moisés,"University of California, Los Angeles",System-Z+: A Formalism for Reasoning with Variable-Strength Defaults,1991/aaai91-062.php,1991
Judea Pearl,judea,"University of California, Los Angeles",System-Z+: A Formalism for Reasoning with Variable-Strength Defaults,1991/aaai91-062.php,1991
James P. Delgrande,james,Simon Fraser University,Incorporating Nonmonotonic Reasoning in Horn Clause Theories,1991/aaai91-063.php,1991
Jennifer J. Elgot-Drapkin,jennifer,Arizona State University,Step-Logic and the Three-Wise-Men Problem,1991/aaai91-064.php,1991
Ricardo Caferra,ricardo,LIFIA-IMAG,Logic Morphisms as a Framework for Backward Transfer of Lemmas and Strategies in Some Modal and Epistemic Logics,1991/aaai91-065.php,1991
Stephane Demri,stephane,LIFIA-IMAG,Logic Morphisms as a Framework for Backward Transfer of Lemmas and Strategies in Some Modal and Epistemic Logics,1991/aaai91-065.php,1991
Michel Herment,michel,LIFIA-IMAG,Logic Morphisms as a Framework for Backward Transfer of Lemmas and Strategies in Some Modal and Epistemic Logics,1991/aaai91-065.php,1991
Alan F. McMichael,alan,AT&T Bell Laboratories,Mechanization of Analytic Reasoning About Sets,1991/aaai91-066.php,1991
Nageshwara Rao Vempaty,nageshwara,University of Central Florida,Depth-First Versus Best-First Search,1991/aaai91-067.php,1991
Vipin Kumar,vipin,University of Minnesota,Depth-First Versus Best-First Search,1991/aaai91-067.php,1991
Richard E. Korf,richard,"University of California, Los Angeles",Depth-First Versus Best-First Search,1991/aaai91-067.php,1991
Dan Geiger,dan,Northrop Research and Technology Center,Optimal Satisficing Tree Searches,1991/aaai91-068.php,1991
Jeffrey A. Barnett,jeffrey,Northrop Research and Technology Center,Optimal Satisficing Tree Searches,1991/aaai91-068.php,1991
Eugene Charniak,eugene,Brown University,A New Admissible Heuristic for Minimal-Cost Proofs,1991/aaai91-069.php,1991
Saadia Husain,saadia,Brown University,A New Admissible Heuristic for Minimal-Cost Proofs,1991/aaai91-069.php,1991
Matthew L. Ginsberg,matthew,Stanford University,Is There any Need for Domain-Dependent Control Information?,1991/aaai91-070.php,1991
Donald F. Geddis,donald,Stanford University,Is There any Need for Domain-Dependent Control Information?,1991/aaai91-070.php,1991
Brian R. Gaines,brian,University of Calgary,Integrating Rules in Term Subsumption Knowledge Representation Servers,1991/aaai91-071.php,1991
Marc Vilain,marc,The MITRE Corporation,Deduction as Parsing: Tractable Classification in the KL-ONE Framework,1991/aaai91-072.php,1991
Maurizio Lenzerini,maurizio,"Universita di Roma ""La Sapienza""",Concept Languages as Query Languages,1991/aaai91-073.php,1991
Andrea Schaerf,andrea,"Universita di Roma ""La Sapienza""",Concept Languages as Query Languages,1991/aaai91-073.php,1991
Jeffrey A. Barnett,jeffrey,Northrop Research and Technology Center,Combining Opinions About the Order of Rule Execution,1991/aaai91-074.php,1991
Solomon E. Shimony,solomon,Brown University,"Explanation, Irrelevance, and Statistical Independence",1991/aaai91-075.php,1991
John F. Lemmer,john,CTA Incorporated,Conditions for the Existence of Belief Functions Corresponding to Intervals of Belief,1991/aaai91-076.php,1991
Henry E. Kyburg Jr.,henry,University of Rochester,Conditions for the Existence of Belief Functions Corresponding to Intervals of Belief,1991/aaai91-076.php,1991
Hwee Tou Ng,hwee,University of Texas at Austin,An Efficient First-Order Horn-Clause Abduction System Based on the ATMS,1991/aaai91-077.php,1991
Raymond J. Mooney,raymond,University of Texas at Austin,An Efficient First-Order Horn-Clause Abduction System Based on the ATMS,1991/aaai91-077.php,1991
Carl A. Gunter,carl,University of Pennsylvania,The Common Order-Theoretic Structure of Version Spaces and ATMS’s (Extended Abstract),1991/aaai91-078.php,1991
Teow-Hin Ngair,teow-hin,University of Pennsylvania,The Common Order-Theoretic Structure of Version Spaces and ATMS’s (Extended Abstract),1991/aaai91-078.php,1991
Prakash Panangaden,prakash,McGill University,The Common Order-Theoretic Structure of Version Spaces and ATMS’s (Extended Abstract),1991/aaai91-078.php,1991
Walter Hamscher,walter,Price Waterhouse Technology Centre,ACP: Reason Maintenance and Inference Control for Constraint Propagation Over Intervals,1991/aaai91-079.php,1991
David Jerald Goldstone,david,Massachusetts Institute of Technology and Xerox Palo Alto Research Center,Controlling Inequality Reasoning in a TMS-Based Analog Diagnosis System,1991/aaai91-080.php,1991
Sanjay Bhansali,sanjay,University of Illinois at Urbana-Champaign,Synthesizing UNIX Shell Scripts Using Derivational Analogy: An Empirical Assessment,1991/aaai91-081.php,1991
Mehdi T. Harandi,mehdi,University of Illinois at Urbana-Champaign,Synthesizing UNIX Shell Scripts Using Derivational Analogy: An Empirical Assessment,1991/aaai91-081.php,1991
David Ruby,david,"University of California, Irvine",SteppingStone: An Empirical and Analytical Evaluation,1991/aaai91-082.php,1991
Dennis Kibler,dennis,"University of California, Irvine",SteppingStone: An Empirical and Analytical Evaluation,1991/aaai91-082.php,1991
Oren Etzioni,oren,University of Washington,STATIC: A Problem-Space Compiler for PRODIGY,1991/aaai91-083.php,1991
Craig A. Knoblock,craig,Carnegie Mellon University,Integrating Abstraction and Explanation-Based Learning in PRODIGY,1991/aaai91-084.php,1991
Steven Minton,steven,Sterling Federal Systems,Integrating Abstraction and Explanation-Based Learning in PRODIGY,1991/aaai91-084.php,1991
Oren Etzioni,oren,University of Washington,Integrating Abstraction and Explanation-Based Learning in PRODIGY,1991/aaai91-084.php,1991
Hussein Almuallim,hussein,Oregon State University,Learning with Many Irrelevant Features,1991/aaai91-085.php,1991
Thomas G. Dietterich,thomas,Oregon State University,Learning with Many Irrelevant Features,1991/aaai91-085.php,1991
Marc K. Albert,marc,"University of California, Irvine",Analyses of Instance-Based Learning Algorithms,1991/aaai91-086.php,1991
David W. Aha,david,The Turing Institute,Analyses of Instance-Based Learning Algorithms,1991/aaai91-086.php,1991
Alexander Botta,alexander,New York University,Regularity and Structure,1991/aaai91-087.php,1991
Mark Derthick,mark,MCC,A Minimal Encoding Approach to Feature Discovery,1991/aaai91-088.php,1991
Thomas G. Dietterich,thomas,Oregon State University,Error-Correcting Output Codes: A General Method for Improving Multiclass Inductive Learning Programs,1991/aaai91-089.php,1991
Ghulum Bakiri,ghulum,Oregon State University,Error-Correcting Output Codes: A General Method for Improving Multiclass Inductive Learning Programs,1991/aaai91-089.php,1991
Lai-Wan Chan,lai-wan,The Chinese University of Hong Kong,Analysis of the Internal Representations in Neural Networks for Machine Intelligence,1991/aaai91-090.php,1991
Lorien Y. Pratt,lorien,Rutgers University,Direct Transfer of Learned Information Among Neural Networks,1991/aaai91-091.php,1991
Jack Mostow,jack,Rutgers University,Direct Transfer of Learned Information Among Neural Networks,1991/aaai91-091.php,1991
Candace A. Kamm,candace,Bellcore,Direct Transfer of Learned Information Among Neural Networks,1991/aaai91-091.php,1991
Paul E. Utgoff,paul,University of Massachusetts,Two Kinds of Training Information For Evaluation Function Learning,1991/aaai91-093.php,1991
Jeffrey A. Clouse,jeffrey,University of Massachusetts,Two Kinds of Training Information For Evaluation Function Learning,1991/aaai91-093.php,1991
Robert Levinson,robert,"University of California, Santa Cruz",Adaptive Pattern-Oriented Chess,1991/aaai91-094.php,1991
Richard Snyder,richard,"University of California, Santa Cruz",Adaptive Pattern-Oriented Chess,1991/aaai91-094.php,1991
Steven D. Whitehead,steven,University of Rochester,A Complexity Analysis of Cooperative Mechanisms in Reinforcement Learning,1991/aaai91-095.php,1991
James P. Callan,james,University of Massachusetts,Constructive Induction on Domain Information,1991/aaai91-096.php,1991
Paul E. Utgoff,paul,University of Massachusetts,Constructive Induction on Domain Information,1991/aaai91-096.php,1991
Stephen V. Chenoweth,stephen,NCR Research & Development,On the NP-Hardness of Blocks World,1991/aaai91-097.php,1991
Naresh Gupta,naresh,University of Maryland,Complexity Results for Blocks-World Planning,1991/aaai91-098.php,1991
Dana S. Nau,dana,University of Maryland,Complexity Results for Blocks-World Planning,1991/aaai91-098.php,1991
David McAllester,david,Massachusetts Institute of Technology,Systematic Nonlinear Planning,1991/aaai91-099.php,1991
David Rosenblitt,david,WEB Development Corporation,Systematic Nonlinear Planning,1991/aaai91-099.php,1991
Patrice Godefroid,patrice,Université de Liège,An Efficient Reactive Planner for Synthesizing Reactive Plans,1991/aaai91-100.php,1991
Froduald Kabanza,froduald,Université de Liège,An Efficient Reactive Planner for Synthesizing Reactive Plans,1991/aaai91-100.php,1991
S. N. Gottschlich,s,Purdue University,Dealing with Uncertainties in CAD-Based Assembly Motion Planning,1991/aaai91-101.php,1991
A. C. Kak,a,Purdue University,Dealing with Uncertainties in CAD-Based Assembly Motion Planning,1991/aaai91-101.php,1991
Gordon A. Dakin,gordon,University of Massachusetts,Augmenting a Nominal Assembly Motion Plan with a Compliant  Behavior,1991/aaai91-102.php,1991
Robin J. Popplestone,robin,University of Massachusetts,Augmenting a Nominal Assembly Motion Plan with a Compliant  Behavior,1991/aaai91-102.php,1991
Jean-Claude Latombe,jean-claude,Stanford University,A Fast Path Planner for a Car-Like Indoor Mobile Robot,1991/aaai91-103.php,1991
Akira Hayashi,akira,The University of Texas at Austin,Path Planning for Highly Redundant Manipulators Using a Continuous Model,1991/aaai91-104.php,1991
Benjamin J. Kuipers,benjamin,The University of Texas at Austin,Path Planning for Highly Redundant Manipulators Using a Continuous Model,1991/aaai91-104.php,1991
David E. Foulser,david,Silicon Graphics Computer Systems,A Quantitative Theory for Plan Merging,1991/aaai91-105.php,1991
Ming Li,ming,University of Waterloo,A Quantitative Theory for Plan Merging,1991/aaai91-105.php,1991
Qiang Yang,qiang,University of Waterloo,A Quantitative Theory for Plan Merging,1991/aaai91-105.php,1991
Subbarao Kambhampati,subbarao,Stanford University,Explanation-Based Generalization of Partially Ordered Plans,1991/aaai91-106.php,1991
Smadar Kedar,smadar,NASA Ames Research Center,Explanation-Based Generalization of Partially Ordered Plans,1991/aaai91-106.php,1991
